convoID,ambientVariant,processedVolume,technology,model,bleu_score
32126227,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,86.93759411820199
32126227,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,88.94041778752612
32126227,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,90.37231310118541
32126227,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,90.28562333764904
32126227,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,55.25794308930483
32126227,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,78.6219869941968
32126227,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,87.01412127852132
32126227,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,89.1658846941483
32126227,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,89.9403526208459
32126227,talking,-15dBFS,recapp,gsw-CH_smoothed,81.82614707670368
32126227,talking,-20dBFS,recapp,gsw-CH_smoothed,87.06473079506334
32126227,talking,-25dBFS,recapp,gsw-CH_smoothed,89.5935315086927
32126227,talking,-30dBFS,recapp,gsw-CH_smoothed,90.27454500321406
32126227,talking,-35dBFS,recapp,gsw-CH_smoothed,89.30459333136456
32126227,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,80.2369153227294
32126227,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,88.55292671723215
32126227,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,86.29354882312231
32126227,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,89.78569071049165
32126227,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,90.61971378222302
32234793,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,73.07242776775031
32234793,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,85.98952441347603
32234793,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,89.079229021398
32234793,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,88.92473190332699
32234793,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,88.71690660014825
32234793,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,49.63930719770483
32234793,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,79.12511777182128
32234793,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,87.68935532705997
32234793,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,87.90701095301225
32234793,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,87.94253841881776
32234793,talking,-15dBFS,recapp,gsw-CH_smoothed,78.03894858209671
32234793,talking,-20dBFS,recapp,gsw-CH_smoothed,86.40560598385946
32234793,talking,-25dBFS,recapp,gsw-CH_smoothed,87.5640163415898
32234793,talking,-30dBFS,recapp,gsw-CH_smoothed,89.86998296387422
32234793,talking,-35dBFS,recapp,gsw-CH_smoothed,89.14023210620422
32234793,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,81.64780237801537
32234793,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,85.78718931546751
32234793,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,84.33263515683724
32234793,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,88.49062453138202
32234793,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,88.99477755047613
32292711,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,76.3568261105854
32292711,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,83.46375998322274
32292711,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,82.74723339644783
32292711,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,84.39617181027974
32292711,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,85.45046381272489
32292711,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,52.64492911663234
32292711,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,76.4561415358873
32292711,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,82.64945421618101
32292711,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,83.86969280843377
32292711,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,84.83380913569306
32292711,talking,-15dBFS,recapp,gsw-CH_smoothed,75.54016802001594
32292711,talking,-20dBFS,recapp,gsw-CH_smoothed,79.00857325473024
32292711,talking,-25dBFS,recapp,gsw-CH_smoothed,82.32071282383288
32292711,talking,-30dBFS,recapp,gsw-CH_smoothed,84.61077128812315
32292711,talking,-35dBFS,recapp,gsw-CH_smoothed,85.15676141880486
32292711,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,80.72025807726394
32292711,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,83.05358541992695
32292711,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,84.1727587203863
32292711,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,85.03614273718902
32292711,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,85.22315887057653
32567594,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,72.96585152707793
32567594,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,79.07008454679719
32567594,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,81.7780973563013
32567594,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,82.47449959939108
32567594,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,82.22356918926673
32567594,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,49.475329387976686
32567594,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,72.41902374074789
32567594,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,80.01956215358975
32567594,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,82.35704287793827
32567594,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,82.08046766962089
32567594,talking,-15dBFS,recapp,gsw-CH_smoothed,75.18873547609502
32567594,talking,-20dBFS,recapp,gsw-CH_smoothed,75.69543461535369
32567594,talking,-25dBFS,recapp,gsw-CH_smoothed,79.68798607058389
32567594,talking,-30dBFS,recapp,gsw-CH_smoothed,82.37788996627428
32567594,talking,-35dBFS,recapp,gsw-CH_smoothed,83.38775710768353
32567594,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,76.9697455666359
32567594,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,80.8945695651612
32567594,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,81.60941275539729
32567594,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,82.70376024855261
32567594,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,83.17484192851092
32707094,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,83.18841719119668
32707094,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,86.96418173509413
32707094,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,88.64563101531812
32707094,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,87.84661186658248
32707094,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,88.66691221777268
32707094,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,62.65504390483791
32707094,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,83.2765104386595
32707094,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,87.76716482192579
32707094,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,89.33036377976019
32707094,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,89.02342584348179
32707094,talking,-15dBFS,recapp,gsw-CH_smoothed,84.31374808240363
32707094,talking,-20dBFS,recapp,gsw-CH_smoothed,86.18296752177301
32707094,talking,-25dBFS,recapp,gsw-CH_smoothed,89.24313666245963
32707094,talking,-30dBFS,recapp,gsw-CH_smoothed,88.74710174662667
32707094,talking,-35dBFS,recapp,gsw-CH_smoothed,89.08946373300354
32707094,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,82.87035761906814
32707094,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,86.51817573149884
32707094,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,87.28414343754974
32707094,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,89.11193976238351
32707094,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,88.5772919925431
32835968,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,73.8375991125768
32835968,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,83.53591377082927
32835968,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,83.42346002481378
32835968,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,85.49166734552306
32835968,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,85.44125760069879
32835968,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,52.01112984351034
32835968,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,74.80197734510814
32835968,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,82.40411059621621
32835968,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,85.02475475500155
32835968,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,85.33274222916717
32835968,talking,-15dBFS,recapp,gsw-CH_smoothed,78.24193251511083
32835968,talking,-20dBFS,recapp,gsw-CH_smoothed,83.19853037220308
32835968,talking,-25dBFS,recapp,gsw-CH_smoothed,85.32633925552517
32835968,talking,-30dBFS,recapp,gsw-CH_smoothed,86.34470079062467
32835968,talking,-35dBFS,recapp,gsw-CH_smoothed,86.2220412317966
32835968,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,77.28438107727312
32835968,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,80.46349811320894
32835968,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,84.70664326130357
32835968,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,85.16779974288458
32835968,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,86.00102544551463
32959461,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,79.97354041262878
32959461,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,86.22695791203111
32959461,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,86.45023032298289
32959461,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,87.61332669492445
32959461,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,87.65863606856239
32959461,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,58.584689804622265
32959461,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,82.48769592461039
32959461,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,86.29758328055253
32959461,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,87.40760115482784
32959461,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,87.03096850724512
32959461,talking,-15dBFS,recapp,gsw-CH_smoothed,81.39046559596758
32959461,talking,-20dBFS,recapp,gsw-CH_smoothed,86.9066124882242
32959461,talking,-25dBFS,recapp,gsw-CH_smoothed,87.27172478038297
32959461,talking,-30dBFS,recapp,gsw-CH_smoothed,88.93501541699801
32959461,talking,-35dBFS,recapp,gsw-CH_smoothed,88.2835467576449
32959461,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,81.97800228434237
32959461,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,85.42256445333693
32959461,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,86.04746290955983
32959461,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,87.1094174632061
32959461,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,87.3636371646604
33039803,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,79.07415284802184
33039803,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,90.16822149051568
33039803,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,91.25507721769841
33039803,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,92.31313313626771
33039803,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,91.81375477720303
33039803,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,57.82984732780278
33039803,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,86.4227491121877
33039803,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,91.59068660802066
33039803,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,92.2751088668651
33039803,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,91.82565063579938
33039803,talking,-15dBFS,recapp,gsw-CH_smoothed,83.429403171999
33039803,talking,-20dBFS,recapp,gsw-CH_smoothed,89.7069946982331
33039803,talking,-25dBFS,recapp,gsw-CH_smoothed,91.92283405261202
33039803,talking,-30dBFS,recapp,gsw-CH_smoothed,89.05726016035838
33039803,talking,-35dBFS,recapp,gsw-CH_smoothed,92.11446603969809
33039803,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,84.77213069633987
33039803,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,89.60575097826508
33039803,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,90.94321256151429
33039803,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,92.17792831395387
33039803,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,92.57655735690672
33075944,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,83.7070471854152
33075944,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,93.6604097053891
33075944,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,94.89046320835406
33075944,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,95.51062117889563
33075944,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,95.3518223680501
33075944,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,57.101110844799955
33075944,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,87.26491462221314
33075944,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,94.89121212309922
33075944,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,95.00434288835112
33075944,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,95.32121160139944
33075944,talking,-15dBFS,recapp,gsw-CH_smoothed,87.26593707485523
33075944,talking,-20dBFS,recapp,gsw-CH_smoothed,93.80460048749221
33075944,talking,-25dBFS,recapp,gsw-CH_smoothed,94.78757213043299
33075944,talking,-30dBFS,recapp,gsw-CH_smoothed,93.77476382812537
33075944,talking,-35dBFS,recapp,gsw-CH_smoothed,95.42387153486212
33075944,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,89.10639882151715
33075944,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,91.88940694623125
33075944,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,92.97631624236449
33075944,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,94.37939814454946
33075944,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,94.64063805169286
33126790,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,77.0213525477515
33126790,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,83.16301543127112
33126790,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,82.3892566903794
33126790,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,85.58693436652571
33126790,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,85.68895934477706
33126790,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,48.475668836401525
33126790,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,77.95501580220579
33126790,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,83.70829758029681
33126790,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,85.64392775076118
33126790,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,86.66163260069426
33126790,talking,-15dBFS,recapp,gsw-CH_smoothed,77.86876547046997
33126790,talking,-20dBFS,recapp,gsw-CH_smoothed,80.60140111297957
33126790,talking,-25dBFS,recapp,gsw-CH_smoothed,83.81260681150853
33126790,talking,-30dBFS,recapp,gsw-CH_smoothed,85.30646841357304
33126790,talking,-35dBFS,recapp,gsw-CH_smoothed,86.46360727651248
33126790,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,78.5235509202595
33126790,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,82.14352430959624
33126790,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,84.93377291551627
33126790,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,86.37579958339353
33126790,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,86.50949535969407
33206147,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,84.01089039670136
33206147,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,90.55964206239656
33206147,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,91.4547195348484
33206147,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,92.30508769290043
33206147,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,92.27417515254933
33206147,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,63.35973829422821
33206147,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,86.24944999262951
33206147,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,89.61438539443655
33206147,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,91.70329570370104
33206147,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,91.87035856613788
33206147,talking,-15dBFS,recapp,gsw-CH_smoothed,86.61191701864875
33206147,talking,-20dBFS,recapp,gsw-CH_smoothed,90.35887162610345
33206147,talking,-25dBFS,recapp,gsw-CH_smoothed,91.94077555256303
33206147,talking,-30dBFS,recapp,gsw-CH_smoothed,92.75592846855787
33206147,talking,-35dBFS,recapp,gsw-CH_smoothed,92.85328442721304
33206147,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,86.35924164930101
33206147,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,89.07838911101926
33206147,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,91.19491003907716
33206147,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,92.27767510376997
33206147,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,92.82029127760232
33315656,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,79.26277123137666
33315656,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,86.8115146444692
33315656,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,89.26350702327645
33315656,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,89.59420109821853
33315656,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,89.81120815788367
33315656,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,58.716248487154196
33315656,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,81.87840443163368
33315656,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,87.77124884320047
33315656,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,88.69971201336712
33315656,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,88.61487942314503
33315656,talking,-15dBFS,recapp,gsw-CH_smoothed,83.11426605509686
33315656,talking,-20dBFS,recapp,gsw-CH_smoothed,86.95546624732862
33315656,talking,-25dBFS,recapp,gsw-CH_smoothed,88.72639362894216
33315656,talking,-30dBFS,recapp,gsw-CH_smoothed,88.70416532283052
33315656,talking,-35dBFS,recapp,gsw-CH_smoothed,89.07810627105964
33315656,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,83.95054810181738
33315656,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,86.46680540414681
33315656,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,88.72998252328092
33315656,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,89.93249177559481
33315656,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,89.33397965270197
33528743,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,68.74158090704239
33528743,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,82.52517493018735
33528743,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,84.43741122506052
33528743,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,85.66895231793708
33528743,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,85.9307200261027
33528743,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,47.30269775053525
33528743,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,72.8179306689996
33528743,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,82.08217549379539
33528743,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,84.98275517034541
33528743,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,85.76329071580045
33528743,talking,-15dBFS,recapp,gsw-CH_smoothed,70.69112625726629
33528743,talking,-20dBFS,recapp,gsw-CH_smoothed,83.07447880295825
33528743,talking,-25dBFS,recapp,gsw-CH_smoothed,84.21455002197953
33528743,talking,-30dBFS,recapp,gsw-CH_smoothed,83.24707587327734
33528743,talking,-35dBFS,recapp,gsw-CH_smoothed,84.77461001483724
33528743,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,76.47146563397511
33528743,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,80.84058677855231
33528743,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,84.24241377615978
33528743,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,85.55109320666391
33528743,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,85.54016534732204
33601463,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,79.74534052904352
33601463,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,85.23142459558022
33601463,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,87.13996074130499
33601463,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,87.28933880825404
33601463,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,87.82275418508617
33601463,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,57.75834383125658
33601463,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,80.35942483017072
33601463,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,84.44032262824373
33601463,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,87.92204347070349
33601463,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,88.52490642393579
33601463,talking,-15dBFS,recapp,gsw-CH_smoothed,81.05748888630555
33601463,talking,-20dBFS,recapp,gsw-CH_smoothed,86.75547553224989
33601463,talking,-25dBFS,recapp,gsw-CH_smoothed,87.72265453360102
33601463,talking,-30dBFS,recapp,gsw-CH_smoothed,89.19205022747434
33601463,talking,-35dBFS,recapp,gsw-CH_smoothed,88.98414906093541
33601463,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,81.33891566012514
33601463,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,83.9556569652032
33601463,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,86.97476802895052
33601463,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,87.73495237783135
33601463,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,88.6134447336089
33604077,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,79.70309651661026
33604077,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,90.69408072734196
33604077,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,92.4879177242288
33604077,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,92.6822737495585
33604077,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,93.09061643445077
33604077,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,60.643483482436075
33604077,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,86.09810869853908
33604077,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,91.88758114380215
33604077,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,92.42909126841177
33604077,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,91.95645629178141
33604077,talking,-15dBFS,recapp,gsw-CH_smoothed,85.12087202722014
33604077,talking,-20dBFS,recapp,gsw-CH_smoothed,90.39501708920963
33604077,talking,-25dBFS,recapp,gsw-CH_smoothed,90.12211896779183
33604077,talking,-30dBFS,recapp,gsw-CH_smoothed,91.59867307513743
33604077,talking,-35dBFS,recapp,gsw-CH_smoothed,92.60928975042654
33604077,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,84.68802566646224
33604077,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,88.23136512940593
33604077,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,90.91030401123552
33604077,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,91.96976498452062
33604077,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,92.97106309064607
33709372,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,73.62621460200748
33709372,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,83.57202984627483
33709372,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,84.49199663324792
33709372,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,83.75737840610971
33709372,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,84.05874977930424
33709372,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,52.70871797066646
33709372,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,75.00640997453483
33709372,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,82.3392742935249
33709372,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,83.57005119202645
33709372,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,84.17608486922374
33709372,talking,-15dBFS,recapp,gsw-CH_smoothed,73.36175011140153
33709372,talking,-20dBFS,recapp,gsw-CH_smoothed,81.5763386299846
33709372,talking,-25dBFS,recapp,gsw-CH_smoothed,83.60757048940984
33709372,talking,-30dBFS,recapp,gsw-CH_smoothed,83.2544989063102
33709372,talking,-35dBFS,recapp,gsw-CH_smoothed,83.42214967338484
33709372,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,81.06134767763837
33709372,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,82.01419598564992
33709372,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,82.99217000155778
33709372,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,83.48493280492669
33709372,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,82.79725990795531
34109458,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,80.41388047421064
34109458,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,89.77671150275904
34109458,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,93.11655172246316
34109458,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,93.46824961329972
34109458,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,93.24004752382339
34109458,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,61.85939080753904
34109458,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,85.46079731309891
34109458,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,92.05946029720235
34109458,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,92.85195470900429
34109458,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,93.25522906354382
34109458,talking,-15dBFS,recapp,gsw-CH_smoothed,86.1021421382746
34109458,talking,-20dBFS,recapp,gsw-CH_smoothed,90.20904344159459
34109458,talking,-25dBFS,recapp,gsw-CH_smoothed,91.98181402226794
34109458,talking,-30dBFS,recapp,gsw-CH_smoothed,92.86426035408743
34109458,talking,-35dBFS,recapp,gsw-CH_smoothed,93.31890839231909
34109458,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,87.08362837576813
34109458,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,89.78652023868298
34109458,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,91.72355099622963
34109458,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,92.79680326951855
