convoID,ambientVariant,processedVolume,technology,model,lex_cosine_sim
36958853,talking,-35dBFS,whisper,turbo,0.9099724441107477
36958853,trafficOutside,-15dBFS,whisper,turbo,0.8714448674210814
36958853,trafficOutside,-20dBFS,whisper,turbo,0.8375744199284018
36958853,trafficOutside,-25dBFS,whisper,turbo,0.9110072927737501
36958853,trafficOutside,-30dBFS,whisper,turbo,0.9237112805651206
36958853,trafficOutside,-35dBFS,whisper,turbo,0.9179959908335794
37084857,insideAmbulance,-15dBFS,whisper,turbo,0.704545479453239
37084857,insideAmbulance,-20dBFS,whisper,turbo,0.9301348742879586
37084857,insideAmbulance,-25dBFS,whisper,turbo,0.8730939386188444
37084857,insideAmbulance,-30dBFS,whisper,turbo,0.8915172424643041
37084857,insideAmbulance,-35dBFS,whisper,turbo,0.8202578037799763
37084857,insideCrowded,-15dBFS,whisper,turbo,0.2255952006209258
37084857,insideCrowded,-20dBFS,whisper,turbo,0.9027078266931776
37084857,insideCrowded,-25dBFS,whisper,turbo,0.9312580057249902
37084857,insideCrowded,-30dBFS,whisper,turbo,0.9310961959001167
37084857,insideCrowded,-35dBFS,whisper,turbo,0.9244288195719398
37084857,talking,-15dBFS,whisper,turbo,0.5925892784585227
37084857,talking,-20dBFS,whisper,turbo,0.8783562014172009
37084857,talking,-25dBFS,whisper,turbo,0.9250718563449164
37084857,talking,-30dBFS,whisper,turbo,0.932778247782191
37084857,talking,-35dBFS,whisper,turbo,0.9368381831881324
37084857,trafficOutside,-15dBFS,whisper,turbo,0.7912740705420319
37084857,trafficOutside,-20dBFS,whisper,turbo,0.8854600338188938
37084857,trafficOutside,-25dBFS,whisper,turbo,0.8741704788228919
37084857,trafficOutside,-30dBFS,whisper,turbo,0.9135421279852979
37084857,trafficOutside,-35dBFS,whisper,turbo,0.9320121497609187
37238447,insideAmbulance,-15dBFS,whisper,turbo,0.8078973631522923
37238447,insideAmbulance,-20dBFS,whisper,turbo,0.9291420864496714
37238447,insideAmbulance,-25dBFS,whisper,turbo,0.9097222367014924
37238447,insideAmbulance,-30dBFS,whisper,turbo,0.9390750877221219
37238447,insideAmbulance,-35dBFS,whisper,turbo,0.9339230192884221
37238447,insideCrowded,-15dBFS,whisper,turbo,0.6541466738604111
37238447,insideCrowded,-20dBFS,whisper,turbo,0.8477386951073477
37238447,insideCrowded,-25dBFS,whisper,turbo,0.8638906553133697
37238447,insideCrowded,-30dBFS,whisper,turbo,0.9261058436610831
37238447,insideCrowded,-35dBFS,whisper,turbo,0.9181848693230812
37238447,talking,-15dBFS,whisper,turbo,0.8616819115581171
37238447,talking,-20dBFS,whisper,turbo,0.9257617171911061
37238447,talking,-25dBFS,whisper,turbo,0.9462883769967905
37238447,talking,-30dBFS,whisper,turbo,0.9528044484852699
37238447,talking,-35dBFS,whisper,turbo,0.9500817701648578
37238447,trafficOutside,-15dBFS,whisper,turbo,0.8334617702232616
37238447,trafficOutside,-20dBFS,whisper,turbo,0.9226083277545861
37238447,trafficOutside,-25dBFS,whisper,turbo,0.9313132814195609
37238447,trafficOutside,-30dBFS,whisper,turbo,0.8755755950827889
37238447,trafficOutside,-35dBFS,whisper,turbo,0.9438222422718046
37351332,insideAmbulance,-15dBFS,whisper,turbo,0.8525335850118223
37351332,insideAmbulance,-20dBFS,whisper,turbo,0.9330235251257912
37351332,insideAmbulance,-25dBFS,whisper,turbo,0.9528888588700812
37351332,insideAmbulance,-30dBFS,whisper,turbo,0.9605510439071765
37351332,insideAmbulance,-35dBFS,whisper,turbo,0.9679833191968386
37351332,insideCrowded,-15dBFS,whisper,turbo,0.5154874546108679
37351332,insideCrowded,-20dBFS,whisper,turbo,0.9007337594104056
37351332,insideCrowded,-25dBFS,whisper,turbo,0.9530697757817144
37351332,insideCrowded,-30dBFS,whisper,turbo,0.9289960515269955
37351332,insideCrowded,-35dBFS,whisper,turbo,0.9306583260045996
37351332,talking,-15dBFS,whisper,turbo,0.8738469416227955
37351332,talking,-20dBFS,whisper,turbo,0.9240534813919566
37351332,talking,-25dBFS,whisper,turbo,0.9630788533356947
37351332,talking,-30dBFS,whisper,turbo,0.9644428281251536
37351332,talking,-35dBFS,whisper,turbo,0.9618422027360901
37351332,trafficOutside,-15dBFS,whisper,turbo,0.9372665923963036
37351332,trafficOutside,-20dBFS,whisper,turbo,0.8812465693624456
37351332,trafficOutside,-25dBFS,whisper,turbo,0.9581710020894905
37351332,trafficOutside,-30dBFS,whisper,turbo,0.9644541471319624
37351332,trafficOutside,-35dBFS,whisper,turbo,0.9686284476406086
37385301,insideAmbulance,-15dBFS,whisper,turbo,0.834291682186124
37385301,insideAmbulance,-20dBFS,whisper,turbo,0.9038439535631756
37385301,insideAmbulance,-25dBFS,whisper,turbo,0.9084757259750622
37385301,insideAmbulance,-30dBFS,whisper,turbo,0.881798066168654
37385301,insideAmbulance,-35dBFS,whisper,turbo,0.9231585312503358
37385301,insideCrowded,-15dBFS,whisper,turbo,0.5026285604073629
37385301,insideCrowded,-20dBFS,whisper,turbo,0.8443995172532534
37385301,insideCrowded,-25dBFS,whisper,turbo,0.9178038229893549
37385301,insideCrowded,-30dBFS,whisper,turbo,0.9145751362722725
37385301,insideCrowded,-35dBFS,whisper,turbo,0.9115282526606314
37385301,talking,-15dBFS,whisper,turbo,0.8622572333941171
37385301,talking,-20dBFS,whisper,turbo,0.9238615381573371
37385301,talking,-25dBFS,whisper,turbo,0.9227641975589416
37385301,talking,-30dBFS,whisper,turbo,0.917584713997756
37385301,talking,-35dBFS,whisper,turbo,0.9158550252090626
37385301,trafficOutside,-15dBFS,whisper,turbo,0.8909495714623564
37385301,trafficOutside,-20dBFS,whisper,turbo,0.9122695786357127
37385301,trafficOutside,-25dBFS,whisper,turbo,0.8563215867991366
37385301,trafficOutside,-30dBFS,whisper,turbo,0.9232698108453803
37385301,trafficOutside,-35dBFS,whisper,turbo,0.926282252469686
37534872,insideAmbulance,-15dBFS,whisper,turbo,0.773889387028852
37534872,insideAmbulance,-20dBFS,whisper,turbo,0.86222582225033
37534872,insideAmbulance,-25dBFS,whisper,turbo,0.889188727134748
37534872,insideAmbulance,-30dBFS,whisper,turbo,0.8788604002235267
37534872,insideAmbulance,-35dBFS,whisper,turbo,0.8850216845540377
37534872,insideCrowded,-15dBFS,whisper,turbo,0.5154793104637869
37534872,insideCrowded,-20dBFS,whisper,turbo,0.7633277375728861
37534872,insideCrowded,-25dBFS,whisper,turbo,0.8213737948529496
37534872,insideCrowded,-30dBFS,whisper,turbo,0.9051604735459619
37534872,insideCrowded,-35dBFS,whisper,turbo,0.9056395931488097
37534872,talking,-15dBFS,whisper,turbo,0.8566084066382728
37534872,talking,-20dBFS,whisper,turbo,0.8821380864020818
37534872,talking,-25dBFS,whisper,turbo,0.9079899037317373
37534872,talking,-30dBFS,whisper,turbo,0.9127694823317459
37534872,talking,-35dBFS,whisper,turbo,0.9096298706253565
37534872,trafficOutside,-15dBFS,whisper,turbo,0.768521608728083
37534872,trafficOutside,-20dBFS,whisper,turbo,0.8846689468042378
37534872,trafficOutside,-25dBFS,whisper,turbo,0.8553259030831951
37534872,trafficOutside,-30dBFS,whisper,turbo,0.8474495435219146
37534872,trafficOutside,-35dBFS,whisper,turbo,0.895898299872457
37562015,insideAmbulance,-15dBFS,whisper,turbo,0.8593591742780784
37562015,insideAmbulance,-20dBFS,whisper,turbo,0.9101809327923823
37562015,insideAmbulance,-25dBFS,whisper,turbo,0.918870903395659
37562015,insideAmbulance,-30dBFS,whisper,turbo,0.9301800845827299
37562015,insideAmbulance,-35dBFS,whisper,turbo,0.9248799852614196
37562015,insideCrowded,-15dBFS,whisper,turbo,0.6943364148276358
37562015,insideCrowded,-20dBFS,whisper,turbo,0.8371929209154589
37562015,insideCrowded,-25dBFS,whisper,turbo,0.9076218350929467
37562015,insideCrowded,-30dBFS,whisper,turbo,0.9280162396418267
37562015,insideCrowded,-35dBFS,whisper,turbo,0.9253421396156212
37562015,talking,-15dBFS,whisper,turbo,0.8672834455140652
37562015,talking,-20dBFS,whisper,turbo,0.9233481761827478
37562015,talking,-25dBFS,whisper,turbo,0.8964614421095345
37562015,talking,-30dBFS,whisper,turbo,0.9348238304844039
37562015,talking,-35dBFS,whisper,turbo,0.9233532729004577
37562015,trafficOutside,-15dBFS,whisper,turbo,0.8400616959565516
37562015,trafficOutside,-20dBFS,whisper,turbo,0.9076918787313052
37562015,trafficOutside,-25dBFS,whisper,turbo,0.9143197230657701
37562015,trafficOutside,-30dBFS,whisper,turbo,0.7319990233137228
37562015,trafficOutside,-35dBFS,whisper,turbo,0.9352487528052011
37961886,insideAmbulance,-15dBFS,whisper,turbo,0.6946592285054232
37961886,insideAmbulance,-20dBFS,whisper,turbo,0.9011124305486862
37961886,insideAmbulance,-25dBFS,whisper,turbo,0.897894873523971
37961886,insideAmbulance,-30dBFS,whisper,turbo,0.8796371135503062
37961886,insideAmbulance,-35dBFS,whisper,turbo,0.9064132379603572
37961886,insideCrowded,-15dBFS,whisper,turbo,0.4402736788182318
37961886,insideCrowded,-20dBFS,whisper,turbo,0.7929673847376373
37961886,insideCrowded,-25dBFS,whisper,turbo,0.8843354541796058
37961886,insideCrowded,-30dBFS,whisper,turbo,0.9263259875019306
37961886,insideCrowded,-35dBFS,whisper,turbo,0.9188821474398147
37961886,talking,-15dBFS,whisper,turbo,0.8028959274677795
37961886,talking,-20dBFS,whisper,turbo,0.8938019836388732
37961886,talking,-25dBFS,whisper,turbo,0.8901451423690215
37961886,talking,-30dBFS,whisper,turbo,0.9102368738383313
37961886,talking,-35dBFS,whisper,turbo,0.8972094772498617
37961886,trafficOutside,-15dBFS,whisper,turbo,0.8485617727781263
37961886,trafficOutside,-20dBFS,whisper,turbo,0.8704419785535706
37961886,trafficOutside,-25dBFS,whisper,turbo,0.8810479989967094
37961886,trafficOutside,-30dBFS,whisper,turbo,0.9205161341791491
37961886,trafficOutside,-35dBFS,whisper,turbo,0.9069911027537716
38005245,insideAmbulance,-15dBFS,whisper,turbo,0.8629637732666853
38005245,insideAmbulance,-20dBFS,whisper,turbo,0.8828627876503692
38005245,insideAmbulance,-25dBFS,whisper,turbo,0.9245432779314892
38005245,insideAmbulance,-30dBFS,whisper,turbo,0.9375081254415661
38005245,insideAmbulance,-35dBFS,whisper,turbo,0.9279964173300355
38005245,insideCrowded,-15dBFS,whisper,turbo,0.538711237784896
38005245,insideCrowded,-20dBFS,whisper,turbo,0.8339340102463552
38005245,insideCrowded,-25dBFS,whisper,turbo,0.8910112228230662
38005245,insideCrowded,-30dBFS,whisper,turbo,0.9008563041848987
38005245,insideCrowded,-35dBFS,whisper,turbo,0.9310671714666862
38005245,talking,-15dBFS,whisper,turbo,0.8933381499281603
38005245,talking,-20dBFS,whisper,turbo,0.91160806914739
38005245,talking,-25dBFS,whisper,turbo,0.9223699813595473
38005245,talking,-30dBFS,whisper,turbo,0.9229942914040281
38005245,talking,-35dBFS,whisper,turbo,0.9369411939215816
38005245,trafficOutside,-15dBFS,whisper,turbo,0.8861376605711825
38005245,trafficOutside,-20dBFS,whisper,turbo,0.9215651131452552
38005245,trafficOutside,-25dBFS,whisper,turbo,0.9202421307780674
38005245,trafficOutside,-30dBFS,whisper,turbo,0.865030691527921
38005245,trafficOutside,-35dBFS,whisper,turbo,0.9325285185417453
38086634,insideAmbulance,-15dBFS,whisper,turbo,0.5546395240780404
38086634,insideAmbulance,-20dBFS,whisper,turbo,0.22460875923015686
38086634,insideAmbulance,-25dBFS,whisper,turbo,0.9738989770212892
38086634,insideAmbulance,-30dBFS,whisper,turbo,0.9775385006041521
38086634,insideAmbulance,-35dBFS,whisper,turbo,0.9822878157053713
38086634,insideCrowded,-15dBFS,whisper,turbo,0.4318266378369273
38086634,insideCrowded,-20dBFS,whisper,turbo,0.23838321035631485
38086634,insideCrowded,-25dBFS,whisper,turbo,0.2048203770532835
38086634,insideCrowded,-30dBFS,whisper,turbo,0.9762498171410661
38086634,insideCrowded,-35dBFS,whisper,turbo,0.9755275428897984
38086634,talking,-15dBFS,whisper,turbo,0.23284193045497428
38086634,talking,-20dBFS,whisper,turbo,0.19855425002962276
38086634,talking,-25dBFS,whisper,turbo,0.19765337243481945
38086634,talking,-30dBFS,whisper,turbo,0.9706287520860916
38086634,talking,-35dBFS,whisper,turbo,0.9801705226330576
38086634,trafficOutside,-15dBFS,whisper,turbo,0.9628243425813895
38086634,trafficOutside,-20dBFS,whisper,turbo,0.9693159237371897
38086634,trafficOutside,-25dBFS,whisper,turbo,0.9778654888159708
38086634,trafficOutside,-30dBFS,whisper,turbo,0.9733950095723487
38086634,trafficOutside,-35dBFS,whisper,turbo,0.9679475909650889
38230806,insideAmbulance,-15dBFS,whisper,turbo,0.3672611640479013
38230806,insideAmbulance,-20dBFS,whisper,turbo,0.8635383538795462
38230806,insideAmbulance,-25dBFS,whisper,turbo,0.9151045514118914
38230806,insideAmbulance,-30dBFS,whisper,turbo,0.928288712179477
38230806,insideAmbulance,-35dBFS,whisper,turbo,0.923946798936271
38230806,insideCrowded,-15dBFS,whisper,turbo,0.4454706370984057
38230806,insideCrowded,-20dBFS,whisper,turbo,0.771538427664693
38230806,insideCrowded,-25dBFS,whisper,turbo,0.905542485339509
38230806,insideCrowded,-30dBFS,whisper,turbo,0.9152136682104904
38230806,insideCrowded,-35dBFS,whisper,turbo,0.917349045537161
38230806,talking,-15dBFS,whisper,turbo,0.8094877749289119
38230806,talking,-20dBFS,whisper,turbo,0.9115815612297409
38230806,talking,-25dBFS,whisper,turbo,0.9295848059911693
38230806,talking,-30dBFS,whisper,turbo,0.9210832529425041
38230806,talking,-35dBFS,whisper,turbo,0.9242466834723613
38230806,trafficOutside,-15dBFS,whisper,turbo,0.8585211778491092
38230806,trafficOutside,-20dBFS,whisper,turbo,0.8884014201983295
38230806,trafficOutside,-25dBFS,whisper,turbo,0.8996291907672204
38230806,trafficOutside,-30dBFS,whisper,turbo,0.9139467765322106
38230806,trafficOutside,-35dBFS,whisper,turbo,0.919521736165888
38320237,insideAmbulance,-15dBFS,whisper,turbo,0.9290503733756674
38320237,insideAmbulance,-20dBFS,whisper,turbo,0.9614269964611946
38320237,insideAmbulance,-25dBFS,whisper,turbo,0.961611448395918
38320237,insideAmbulance,-30dBFS,whisper,turbo,0.9644777534388089
38320237,insideAmbulance,-35dBFS,whisper,turbo,0.9620215849581595
38320237,insideCrowded,-15dBFS,whisper,turbo,0.717384764545117
38320237,insideCrowded,-20dBFS,whisper,turbo,0.8766027635059528
38320237,insideCrowded,-25dBFS,whisper,turbo,0.9479755316508679
38320237,insideCrowded,-30dBFS,whisper,turbo,0.9581046044071284
38320237,insideCrowded,-35dBFS,whisper,turbo,0.9630065100200232
38320237,talking,-15dBFS,whisper,turbo,0.9451266081108555
38320237,talking,-20dBFS,whisper,turbo,0.9623679123818358
38320237,talking,-25dBFS,whisper,turbo,0.9500615255642504
38320237,talking,-30dBFS,whisper,turbo,0.9587323949121292
38320237,talking,-35dBFS,whisper,turbo,0.9646364032633977
38320237,trafficOutside,-15dBFS,whisper,turbo,0.9415161276978118
38320237,trafficOutside,-20dBFS,whisper,turbo,0.9591262037307022
38320237,trafficOutside,-25dBFS,whisper,turbo,0.9531886827858056
38320237,trafficOutside,-30dBFS,whisper,turbo,0.9285870158527575
38320237,trafficOutside,-35dBFS,whisper,turbo,0.9584089968122815
38848718,insideAmbulance,-15dBFS,whisper,turbo,0.28544203792537864
38848718,insideAmbulance,-20dBFS,whisper,turbo,0.26624725136822874
38848718,insideAmbulance,-25dBFS,whisper,turbo,0.27804795196341714
38848718,insideAmbulance,-30dBFS,whisper,turbo,0.2613138193979237
38848718,insideAmbulance,-35dBFS,whisper,turbo,0.2732438982513815
38848718,insideCrowded,-15dBFS,whisper,turbo,0.2902446686264596
38848718,insideCrowded,-20dBFS,whisper,turbo,0.2674949449744805
38848718,insideCrowded,-25dBFS,whisper,turbo,0.28109632188552275
38848718,insideCrowded,-30dBFS,whisper,turbo,0.274456454800393
38848718,insideCrowded,-35dBFS,whisper,turbo,0.2662808032627837
38848718,talking,-15dBFS,whisper,turbo,0.3578667692602617
38848718,talking,-20dBFS,whisper,turbo,0.2642033962568703
38848718,talking,-25dBFS,whisper,turbo,0.26283284295375553
38848718,talking,-30dBFS,whisper,turbo,0.26415392925357883
38848718,talking,-35dBFS,whisper,turbo,0.2927994665514169
38848718,trafficOutside,-15dBFS,whisper,turbo,0.27770585710805823
38848718,trafficOutside,-20dBFS,whisper,turbo,0.303880089602512
38848718,trafficOutside,-25dBFS,whisper,turbo,0.25721907914355024
38848718,trafficOutside,-30dBFS,whisper,turbo,0.2657032095649811
38848718,trafficOutside,-35dBFS,whisper,turbo,0.25326534963570463
38855923,insideAmbulance,-15dBFS,whisper,turbo,0.236984214168627
38855923,insideAmbulance,-20dBFS,whisper,turbo,0.27372193654444615
38855923,insideAmbulance,-25dBFS,whisper,turbo,0.29321879637675136
38855923,insideAmbulance,-30dBFS,whisper,turbo,0.2742554994021837
38855923,insideAmbulance,-35dBFS,whisper,turbo,0.8597986273920505
38855923,insideCrowded,-15dBFS,whisper,turbo,0.7407974589973809
38855923,insideCrowded,-20dBFS,whisper,turbo,0.27460673904631916
38855923,insideCrowded,-25dBFS,whisper,turbo,0.2739650895304381
38855923,insideCrowded,-30dBFS,whisper,turbo,0.30203519723848915
38855923,insideCrowded,-35dBFS,whisper,turbo,0.8781453370560012
38855923,talking,-15dBFS,whisper,turbo,0.8707735988669094
38855923,talking,-20dBFS,whisper,turbo,0.27427372380064335
38855923,talking,-25dBFS,whisper,turbo,0.2794721386040594
38855923,talking,-30dBFS,whisper,turbo,0.28123754496208786
38855923,talking,-35dBFS,whisper,turbo,0.8914266224368838
38855923,trafficOutside,-15dBFS,whisper,turbo,0.8152885058676064
38855923,trafficOutside,-20dBFS,whisper,turbo,0.2778206778511892
38855923,trafficOutside,-25dBFS,whisper,turbo,0.2709109309693858
38855923,trafficOutside,-30dBFS,whisper,turbo,0.8913817631944982
38855923,trafficOutside,-35dBFS,whisper,turbo,0.29314532486647377
39197730,insideAmbulance,-15dBFS,whisper,turbo,0.8082194382469241
39197730,insideAmbulance,-20dBFS,whisper,turbo,0.8982151635714383
39197730,insideAmbulance,-25dBFS,whisper,turbo,0.917835184481708
39197730,insideAmbulance,-30dBFS,whisper,turbo,0.4204923625202179
39197730,insideAmbulance,-35dBFS,whisper,turbo,0.42941031546360586
39197730,insideCrowded,-15dBFS,whisper,turbo,0.7108179181586364
39197730,insideCrowded,-20dBFS,whisper,turbo,0.3346450215844342
39197730,insideCrowded,-25dBFS,whisper,turbo,0.9116293695899476
39197730,insideCrowded,-30dBFS,whisper,turbo,0.915695309733896
39197730,insideCrowded,-35dBFS,whisper,turbo,0.9338220831808351
39197730,talking,-15dBFS,whisper,turbo,0.8539805245523037
39197730,talking,-20dBFS,whisper,turbo,0.9146406099192887
39197730,talking,-25dBFS,whisper,turbo,0.9121969174876831
39197730,talking,-30dBFS,whisper,turbo,0.9504986475023327
39197730,talking,-35dBFS,whisper,turbo,0.9335258154894408
39197730,trafficOutside,-15dBFS,whisper,turbo,0.9008788103308234
39197730,trafficOutside,-20dBFS,whisper,turbo,0.37525265191363627
39197730,trafficOutside,-25dBFS,whisper,turbo,0.9321295778061628
39197730,trafficOutside,-30dBFS,whisper,turbo,0.9526307857151403
39197730,trafficOutside,-35dBFS,whisper,turbo,0.9367612326028723
39224356,insideAmbulance,-15dBFS,whisper,turbo,0.8433932194901979
39224356,insideAmbulance,-20dBFS,whisper,turbo,0.9427789868430155
39224356,insideAmbulance,-25dBFS,whisper,turbo,0.9590568086675032
39224356,insideAmbulance,-30dBFS,whisper,turbo,0.9607308876874496
39224356,insideAmbulance,-35dBFS,whisper,turbo,0.9658481420442326
39224356,insideCrowded,-15dBFS,whisper,turbo,0.4564040184010288
39224356,insideCrowded,-20dBFS,whisper,turbo,0.8762752961500204
39224356,insideCrowded,-25dBFS,whisper,turbo,0.9625694924666817
39224356,insideCrowded,-30dBFS,whisper,turbo,0.9629960856129235
39224356,insideCrowded,-35dBFS,whisper,turbo,0.9618200101384959
39224356,talking,-15dBFS,whisper,turbo,0.9139081776115625
39224356,talking,-20dBFS,whisper,turbo,0.8963741957265903
39224356,talking,-25dBFS,whisper,turbo,0.955779611526156
39224356,talking,-30dBFS,whisper,turbo,0.9586004959732428
39224356,talking,-35dBFS,whisper,turbo,0.9690619157641696
39224356,trafficOutside,-15dBFS,whisper,turbo,0.8609314351537526
39224356,trafficOutside,-20dBFS,whisper,turbo,0.9594797318539818
39224356,trafficOutside,-25dBFS,whisper,turbo,0.9693342964992969
39224356,trafficOutside,-30dBFS,whisper,turbo,0.9642217054652735
39224356,trafficOutside,-35dBFS,whisper,turbo,0.9704766823197586
39448621,insideAmbulance,-15dBFS,whisper,turbo,0.3190996894045058
39448621,insideAmbulance,-20dBFS,whisper,turbo,0.9060002000132645
39448621,insideAmbulance,-25dBFS,whisper,turbo,0.4225636984887434
39448621,insideAmbulance,-30dBFS,whisper,turbo,0.42901271735734753
39448621,insideAmbulance,-35dBFS,whisper,turbo,0.9337354772611606
39448621,insideCrowded,-15dBFS,whisper,turbo,0.7062119778637987
39448621,insideCrowded,-20dBFS,whisper,turbo,0.46554501360926887
39448621,insideCrowded,-25dBFS,whisper,turbo,0.9261652570998302
39448621,insideCrowded,-30dBFS,whisper,turbo,0.4289988183157465
39448621,insideCrowded,-35dBFS,whisper,turbo,0.9439646095578452
39448621,talking,-15dBFS,whisper,turbo,0.8754246144314666
39448621,talking,-20dBFS,whisper,turbo,0.40762913574637677
39448621,talking,-25dBFS,whisper,turbo,0.4237013530645025
39448621,talking,-30dBFS,whisper,turbo,0.9393852591459361
39448621,talking,-35dBFS,whisper,turbo,0.9458466511920974
39448621,trafficOutside,-15dBFS,whisper,turbo,0.9057441844230971
39448621,trafficOutside,-20dBFS,whisper,turbo,0.9263435430726734
39448621,trafficOutside,-25dBFS,whisper,turbo,0.4224967359331804
39448621,trafficOutside,-30dBFS,whisper,turbo,0.5334236069218772
39448621,trafficOutside,-35dBFS,whisper,turbo,0.9351945818583983
39450252,insideAmbulance,-15dBFS,whisper,turbo,0.7507130392671422
39450252,insideAmbulance,-20dBFS,whisper,turbo,0.8045994048101451
39450252,insideAmbulance,-25dBFS,whisper,turbo,0.8316579397133467
39450252,insideAmbulance,-30dBFS,whisper,turbo,0.8445716692346228
39450252,insideAmbulance,-35dBFS,whisper,turbo,0.8639354718098831
39450252,insideCrowded,-15dBFS,whisper,turbo,0.49649934861814954
39450252,insideCrowded,-20dBFS,whisper,turbo,0.7449444222444926
39450252,insideCrowded,-25dBFS,whisper,turbo,0.8299966596815828
39450252,insideCrowded,-30dBFS,whisper,turbo,0.830662043872829
39450252,insideCrowded,-35dBFS,whisper,turbo,0.8672463592143768
39450252,talking,-15dBFS,whisper,turbo,0.773633754611968
39450252,talking,-20dBFS,whisper,turbo,0.8381358016066969
39450252,talking,-25dBFS,whisper,turbo,0.8581797209957189
39450252,talking,-30dBFS,whisper,turbo,0.8407810778282814
39450252,talking,-35dBFS,whisper,turbo,0.8231374883687379
39450252,trafficOutside,-15dBFS,whisper,turbo,0.8147779419411754
39450252,trafficOutside,-20dBFS,whisper,turbo,0.8214473787957823
39450252,trafficOutside,-25dBFS,whisper,turbo,0.8036965266734223
39450252,trafficOutside,-30dBFS,whisper,turbo,0.822675150552741
39450252,trafficOutside,-35dBFS,whisper,turbo,0.8069704642971752
39476258,insideAmbulance,-15dBFS,whisper,turbo,0.7499811318902762
39476258,insideAmbulance,-20dBFS,whisper,turbo,0.815076041641443
39476258,insideAmbulance,-25dBFS,whisper,turbo,0.5946349079993192
39476258,insideAmbulance,-30dBFS,whisper,turbo,0.7933700143306035
39476258,insideAmbulance,-35dBFS,whisper,turbo,0.7836235348188609
39476258,insideCrowded,-15dBFS,whisper,turbo,0.5437137124591465
39476258,insideCrowded,-20dBFS,whisper,turbo,0.7724735706159418
39476258,insideCrowded,-25dBFS,whisper,turbo,0.8110647638461809
39476258,insideCrowded,-30dBFS,whisper,turbo,0.5241434302996698
39476258,insideCrowded,-35dBFS,whisper,turbo,0.8216738647640438
39476258,talking,-15dBFS,whisper,turbo,0.45960431451895467
39476258,talking,-20dBFS,whisper,turbo,0.6299857108804923
39476258,talking,-25dBFS,whisper,turbo,0.7765431366467115
39476258,talking,-30dBFS,whisper,turbo,0.6392012542295302
39476258,talking,-35dBFS,whisper,turbo,0.790511330303921
39476258,trafficOutside,-15dBFS,whisper,turbo,0.7850380499293921
39476258,trafficOutside,-20dBFS,whisper,turbo,0.7921081641320493
39476258,trafficOutside,-25dBFS,whisper,turbo,0.8376545159568938
39476258,trafficOutside,-30dBFS,whisper,turbo,0.7926195516222303
39476258,trafficOutside,-35dBFS,whisper,turbo,0.8009936900311175
39553093,insideAmbulance,-15dBFS,whisper,turbo,0.8121227653043039
39553093,insideAmbulance,-20dBFS,whisper,turbo,0.8227357488385326
39553093,insideAmbulance,-25dBFS,whisper,turbo,0.8858381532972535
39553093,insideAmbulance,-30dBFS,whisper,turbo,0.9024071827785117
39553093,insideAmbulance,-35dBFS,whisper,turbo,0.8982671293523953
39553093,insideCrowded,-15dBFS,whisper,turbo,0.47213429923277866
39553093,insideCrowded,-20dBFS,whisper,turbo,0.7814365478836318
39553093,insideCrowded,-25dBFS,whisper,turbo,0.8743094818995695
39553093,insideCrowded,-30dBFS,whisper,turbo,0.8675792281463829
39553093,insideCrowded,-35dBFS,whisper,turbo,0.9118932913916277
39553093,talking,-15dBFS,whisper,turbo,0.80566149097555
39553093,talking,-20dBFS,whisper,turbo,0.8658221479586558
39553093,talking,-25dBFS,whisper,turbo,0.8844621087720428
39553093,talking,-30dBFS,whisper,turbo,0.8513142603401108
39553093,talking,-35dBFS,whisper,turbo,0.867975121962267
39553093,trafficOutside,-15dBFS,whisper,turbo,0.8420581775850515
39553093,trafficOutside,-20dBFS,whisper,turbo,0.856410811074298
39553093,trafficOutside,-25dBFS,whisper,turbo,0.8857983773326884
39553093,trafficOutside,-30dBFS,whisper,turbo,0.879276233189072
39553093,trafficOutside,-35dBFS,whisper,turbo,0.8778246092326599
39609911,insideAmbulance,-15dBFS,whisper,turbo,0.8803006340486766
39609911,insideAmbulance,-20dBFS,whisper,turbo,0.953692368920675
39609911,insideAmbulance,-25dBFS,whisper,turbo,0.9682047222444958
39609911,insideAmbulance,-30dBFS,whisper,turbo,0.9739215159948437
39609911,insideAmbulance,-35dBFS,whisper,turbo,0.9669881630839572
39609911,insideCrowded,-15dBFS,whisper,turbo,0.5864151358653827
39609911,insideCrowded,-20dBFS,whisper,turbo,0.8909025666431603
39609911,insideCrowded,-25dBFS,whisper,turbo,0.9586540861394094
39609911,insideCrowded,-30dBFS,whisper,turbo,0.9743357843472387
39609911,insideCrowded,-35dBFS,whisper,turbo,0.9706889159535832
39609911,talking,-15dBFS,whisper,turbo,0.8972666946169262
39609911,talking,-20dBFS,whisper,turbo,0.954897633961765
39609911,talking,-25dBFS,whisper,turbo,0.9718797762242889
39609911,talking,-30dBFS,whisper,turbo,0.9293126842065115
39609911,talking,-35dBFS,whisper,turbo,0.9677467190801718
39609911,trafficOutside,-15dBFS,whisper,turbo,0.9410708031564164
39609911,trafficOutside,-20dBFS,whisper,turbo,0.960310704534484
39609911,trafficOutside,-25dBFS,whisper,turbo,0.9625144304665582
39609911,trafficOutside,-30dBFS,whisper,turbo,0.9675386994017735
39609911,trafficOutside,-35dBFS,whisper,turbo,0.9682597206215423
39637559,insideAmbulance,-15dBFS,whisper,turbo,0.6761100028289385
39637559,insideAmbulance,-20dBFS,whisper,turbo,0.8116648722038942
