convoID,ambientVariant,processedVolume,technology,model,wer
31943607,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.04042412193505633
31943607,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.04042412193505633
31994167,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.13559322033898305
31994167,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.054378531073446326
31994167,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.03954802259887006
31994167,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.03884180790960452
31994167,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.03884180790960452
31994167,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.2817796610169492
31994167,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.0748587570621469
31994167,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.04096045197740113
31994167,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.03531073446327684
31994167,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.038135593220338986
31994167,talking,-15dBFS,recapp,gsw-CH_smoothed,0.0981638418079096
31994167,talking,-20dBFS,recapp,gsw-CH_smoothed,0.05084745762711865
31994167,talking,-25dBFS,recapp,gsw-CH_smoothed,0.04025423728813559
31994167,talking,-30dBFS,recapp,gsw-CH_smoothed,0.03389830508474576
31994167,talking,-35dBFS,recapp,gsw-CH_smoothed,0.0346045197740113
31994167,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.08121468926553672
31994167,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.06497175141242938
31994167,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.04096045197740113
31994167,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.033192090395480225
31994167,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.03248587570621469
32115701,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.1868890166762507
32115701,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.06958021851638872
32115701,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.06325474410580793
32115701,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.06382978723404255
32115701,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.06440483036227718
32115701,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.4243818286371478
32115701,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.1012075905692927
32115701,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07475560667050028
32115701,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.06325474410580793
32115701,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.05980448533640023
32115701,talking,-15dBFS,recapp,gsw-CH_smoothed,0.1374353076480736
32115701,talking,-20dBFS,recapp,gsw-CH_smoothed,0.07303047728579644
32115701,talking,-25dBFS,recapp,gsw-CH_smoothed,0.078205865439908
32115701,talking,-30dBFS,recapp,gsw-CH_smoothed,0.06728004600345026
32115701,talking,-35dBFS,recapp,gsw-CH_smoothed,0.06612995974698102
32115701,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12305922944220817
32115701,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.09833237492811961
32115701,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.06728004600345026
32115701,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06382978723404255
32115701,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06382978723404255
32126227,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.14460154241645246
32126227,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.05912596401028278
32126227,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.043701799485861184
32126227,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.04177377892030849
32126227,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.042416452442159386
32126227,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.39845758354755784
32126227,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.14138817480719795
32126227,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07390745501285347
32126227,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.04498714652956298
32126227,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.04177377892030849
32126227,talking,-15dBFS,recapp,gsw-CH_smoothed,0.11568123393316196
32126227,talking,-20dBFS,recapp,gsw-CH_smoothed,0.060411311053984576
32126227,talking,-25dBFS,recapp,gsw-CH_smoothed,0.04948586118251928
32126227,talking,-30dBFS,recapp,gsw-CH_smoothed,0.043701799485861184
32126227,talking,-35dBFS,recapp,gsw-CH_smoothed,0.05398457583547558
32126227,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12982005141388175
32126227,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.05141388174807198
32126227,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.06940874035989718
32126227,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.042416452442159386
32126227,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.04177377892030849
32234793,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.16909436352121596
32234793,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07029765674477517
32234793,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.05446485117162761
32234793,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.05763141228625712
32234793,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.060797973400886635
32234793,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.4243191893603547
32234793,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.12349588347055099
32234793,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.06206459784673844
32234793,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.06269791006966434
32234793,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.06206459784673844
32234793,talking,-15dBFS,recapp,gsw-CH_smoothed,0.12476250791640278
32234793,talking,-20dBFS,recapp,gsw-CH_smoothed,0.07283090563647879
32234793,talking,-25dBFS,recapp,gsw-CH_smoothed,0.06459784673844206
32234793,talking,-30dBFS,recapp,gsw-CH_smoothed,0.05636478784040532
32234793,talking,-35dBFS,recapp,gsw-CH_smoothed,0.06206459784673844
32234793,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12539582013932868
32234793,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08043065231158962
32234793,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.09816339455351489
32234793,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06016466117796074
32234793,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06016466117796074
32292711,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.14114968696642002
32292711,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.06545247581104155
32292711,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.08081957882754695
32292711,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.06260671599317018
32292711,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.053500284575981785
32292711,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.38929994308480365
32292711,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.13204325554923166
32292711,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07854297097324986
32292711,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.07114399544678429
32292711,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.06033010813887308
32292711,talking,-15dBFS,recapp,gsw-CH_smoothed,0.14797951052931133
32292711,talking,-20dBFS,recapp,gsw-CH_smoothed,0.12749003984063745
32292711,talking,-25dBFS,recapp,gsw-CH_smoothed,0.08935685828116106
32292711,talking,-30dBFS,recapp,gsw-CH_smoothed,0.05919180421172453
32292711,talking,-35dBFS,recapp,gsw-CH_smoothed,0.05179282868525897
32292711,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.11496869664200342
32292711,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.07854297097324986
32292711,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.06943653955606147
32292711,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.064314171883893
32292711,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.05122367672168469
32567594,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.15782828282828282
32567594,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07891414141414141
32567594,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.07007575757575757
32567594,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.06755050505050506
32567594,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.06881313131313131
32567594,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3819444444444444
32567594,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.1571969696969697
32567594,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.08522727272727272
32567594,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.06691919191919192
32567594,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.07196969696969698
32567594,talking,-15dBFS,recapp,gsw-CH_smoothed,0.14015151515151514
32567594,talking,-20dBFS,recapp,gsw-CH_smoothed,0.12878787878787878
32567594,talking,-25dBFS,recapp,gsw-CH_smoothed,0.08396464646464646
32567594,talking,-30dBFS,recapp,gsw-CH_smoothed,0.06691919191919192
32567594,talking,-35dBFS,recapp,gsw-CH_smoothed,0.0625
32567594,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12184343434343434
32567594,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08585858585858586
32567594,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.07449494949494949
32567594,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06691919191919192
32567594,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06628787878787878
32707094,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.08414872798434442
32707094,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.060665362035225046
32707094,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.047619047619047616
32707094,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.056099151989562945
32707094,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.046314416177429873
32707094,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.2765818656229615
32707094,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.07436399217221135
32707094,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.050880626223091974
32707094,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.04500978473581213
32707094,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.04500978473581213
32707094,talking,-15dBFS,recapp,gsw-CH_smoothed,0.07436399217221135
32707094,talking,-20dBFS,recapp,gsw-CH_smoothed,0.06262230919765166
32707094,talking,-25dBFS,recapp,gsw-CH_smoothed,0.045662100456621
32707094,talking,-30dBFS,recapp,gsw-CH_smoothed,0.04500978473581213
32707094,talking,-35dBFS,recapp,gsw-CH_smoothed,0.04370515329419439
32707094,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12524461839530332
32707094,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.06979778212654925
32707094,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.05870841487279843
32707094,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.04500978473581213
32707094,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.047619047619047616
32835968,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.15163934426229508
32835968,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07084309133489461
32835968,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.07611241217798595
32835968,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.06440281030444965
32835968,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.06381733021077284
32835968,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.4028103044496487
32835968,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.14402810304449648
32835968,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.0860655737704918
32835968,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.0702576112412178
32835968,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.06498829039812647
32835968,talking,-15dBFS,recapp,gsw-CH_smoothed,0.13466042154566746
32835968,talking,-20dBFS,recapp,gsw-CH_smoothed,0.07259953161592506
32835968,talking,-25dBFS,recapp,gsw-CH_smoothed,0.0661592505854801
32835968,talking,-30dBFS,recapp,gsw-CH_smoothed,0.06088992974238876
32835968,talking,-35dBFS,recapp,gsw-CH_smoothed,0.059718969555035126
32835968,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.13348946135831383
32835968,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.11475409836065574
32835968,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.0661592505854801
32835968,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.06381733021077284
32835968,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.06088992974238876
32959461,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.10522999369880277
32959461,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.05671077504725898
32959461,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.056080655324511654
32959461,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.0516698172652804
32959461,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.0516698172652804
32959461,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.31947069943289225
32959461,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.08128544423440454
32959461,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.05923125393824827
32959461,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.04914933837429111
32959461,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.05356017643352237
32959461,talking,-15dBFS,recapp,gsw-CH_smoothed,0.11279143037177064
32959461,talking,-20dBFS,recapp,gsw-CH_smoothed,0.06364209199747953
32959461,talking,-25dBFS,recapp,gsw-CH_smoothed,0.055450535601764335
32959461,talking,-30dBFS,recapp,gsw-CH_smoothed,0.04788909892879647
32959461,talking,-35dBFS,recapp,gsw-CH_smoothed,0.048519218651543794
32959461,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.1001890359168242
32959461,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.06994328922495274
32959461,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.05671077504725898
32959461,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.05356017643352237
32959461,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.052930056710775046
33039803,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.13390139987827146
33039803,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.0426049908703591
33039803,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.03469263542300669
33039803,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.02982349360925137
33039803,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.0310407790626902
33039803,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3365794278758369
33039803,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.07060255629945222
33039803,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.032866707242848445
33039803,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.030432136335970784
33039803,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.0310407790626902
33039803,talking,-15dBFS,recapp,gsw-CH_smoothed,0.08642726719415703
33039803,talking,-20dBFS,recapp,gsw-CH_smoothed,0.04564820450395618
33039803,talking,-25dBFS,recapp,gsw-CH_smoothed,0.028606208155812538
33039803,talking,-30dBFS,recapp,gsw-CH_smoothed,0.030432136335970784
33039803,talking,-35dBFS,recapp,gsw-CH_smoothed,0.0310407790626902
33039803,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.10042604990870359
33039803,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.05538648813146683
33039803,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.03956177723676202
33039803,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.03469263542300669
33039803,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.02982349360925137
33075944,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.1116642958748222
33075944,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.02631578947368421
33075944,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.01849217638691323
33075944,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.019203413940256046
33075944,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.020625889046941678
33075944,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3442389758179232
33075944,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.07183499288762446
33075944,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.022048364153627313
33075944,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.021337126600284494
33075944,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.01849217638691323
33075944,talking,-15dBFS,recapp,gsw-CH_smoothed,0.06543385490753911
33075944,talking,-20dBFS,recapp,gsw-CH_smoothed,0.027738264580369845
33075944,talking,-25dBFS,recapp,gsw-CH_smoothed,0.02844950213371266
33075944,talking,-30dBFS,recapp,gsw-CH_smoothed,0.027738264580369845
33075944,talking,-35dBFS,recapp,gsw-CH_smoothed,0.020625889046941678
33075944,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.06543385490753911
33075944,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.04338549075391181
33075944,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.032716927453769556
33075944,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.022048364153627313
33075944,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.019203413940256046
33126790,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.1353211009174312
33126790,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.07568807339449542
33126790,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.08256880733944955
33126790,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.060206422018348624
33126790,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.05791284403669725
33126790,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.39506880733944955
33126790,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.12098623853211009
33126790,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07568807339449542
33126790,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.06077981651376147
33126790,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.053325688073394495
33126790,talking,-15dBFS,recapp,gsw-CH_smoothed,0.11869266055045871
33126790,talking,-20dBFS,recapp,gsw-CH_smoothed,0.11525229357798165
33126790,talking,-25dBFS,recapp,gsw-CH_smoothed,0.07855504587155963
33126790,talking,-30dBFS,recapp,gsw-CH_smoothed,0.05791284403669725
33126790,talking,-35dBFS,recapp,gsw-CH_smoothed,0.05217889908256881
33126790,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.12327981651376146
33126790,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08658256880733944
33126790,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.06594036697247706
33126790,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.05733944954128441
33126790,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.052752293577981654
33206147,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.10662525879917184
33206147,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.051759834368530024
33206147,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.04503105590062112
33206147,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.039337474120082816
33206147,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.040372670807453416
33206147,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.2950310559006211
33206147,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.08229813664596274
33206147,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.053830227743271224
33206147,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.039337474120082816
33206147,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.03881987577639751
33206147,talking,-15dBFS,recapp,gsw-CH_smoothed,0.08488612836438923
33206147,talking,-20dBFS,recapp,gsw-CH_smoothed,0.05020703933747412
33206147,talking,-25dBFS,recapp,gsw-CH_smoothed,0.03985507246376811
33206147,talking,-30dBFS,recapp,gsw-CH_smoothed,0.038302277432712216
33206147,talking,-35dBFS,recapp,gsw-CH_smoothed,0.03778467908902691
33206147,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.10144927536231885
33206147,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.07091097308488613
33206147,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.05020703933747412
33206147,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.03881987577639751
33206147,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.03571428571428571
33315656,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.13478260869565217
33315656,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.06894409937888199
33315656,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.05031055900621118
33315656,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.049689440993788817
33315656,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.05031055900621118
33315656,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.31863354037267083
33315656,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.1093167701863354
33315656,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.06024844720496894
33315656,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.055900621118012424
33315656,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.049689440993788817
33315656,talking,-15dBFS,recapp,gsw-CH_smoothed,0.09192546583850932
33315656,talking,-20dBFS,recapp,gsw-CH_smoothed,0.06894409937888199
33315656,talking,-25dBFS,recapp,gsw-CH_smoothed,0.05217391304347826
33315656,talking,-30dBFS,recapp,gsw-CH_smoothed,0.0515527950310559
33315656,talking,-35dBFS,recapp,gsw-CH_smoothed,0.052795031055900624
33315656,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.09937888198757763
33315656,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.07701863354037267
33315656,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.055900621118012424
33315656,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.0453416149068323
33315656,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.049689440993788817
33528743,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.22807991120976692
33528743,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.10932297447280799
33528743,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.09933407325194228
33528743,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.09211986681465038
33528743,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.0932297447280799
33528743,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.5138734739178691
33528743,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.18146503884572698
33528743,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.10654827968923418
33528743,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.08879023307436182
33528743,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.08657047724750278
33528743,talking,-15dBFS,recapp,gsw-CH_smoothed,0.21143174250832408
33528743,talking,-20dBFS,recapp,gsw-CH_smoothed,0.1048834628190899
33528743,talking,-25dBFS,recapp,gsw-CH_smoothed,0.09655937846836848
33528743,talking,-30dBFS,recapp,gsw-CH_smoothed,0.1004439511653718
33528743,talking,-35dBFS,recapp,gsw-CH_smoothed,0.09378468368479467
33528743,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.1681465038845727
33528743,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.11820199778024418
33528743,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.10099889012208657
33528743,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.08934517203107659
33528743,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.0932297447280799
33601463,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.10099823840281856
33601463,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.06576629477392835
33601463,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.05578391074574281
33601463,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.05578391074574281
33601463,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.05226071638285379
33601463,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.3253082795067528
33601463,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.10158543746330007
33601463,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.07105108631826189
33601463,insideCrowded,-30dBFS,recapp,gsw-CH_smoothed,0.0551967116852613
33601463,insideCrowded,-35dBFS,recapp,gsw-CH_smoothed,0.04873752201996477
33601463,talking,-15dBFS,recapp,gsw-CH_smoothed,0.09688784497944804
33601463,talking,-20dBFS,recapp,gsw-CH_smoothed,0.05989430416911333
33601463,talking,-25dBFS,recapp,gsw-CH_smoothed,0.05108631826189078
33601463,talking,-30dBFS,recapp,gsw-CH_smoothed,0.04403992953611274
33601463,talking,-35dBFS,recapp,gsw-CH_smoothed,0.04462712859659425
33601463,trafficOutside,-15dBFS,recapp,gsw-CH_smoothed,0.10628302994715208
33601463,trafficOutside,-20dBFS,recapp,gsw-CH_smoothed,0.08396946564885496
33601463,trafficOutside,-25dBFS,recapp,gsw-CH_smoothed,0.057545507927187316
33601463,trafficOutside,-30dBFS,recapp,gsw-CH_smoothed,0.0540223135642983
33601463,trafficOutside,-35dBFS,recapp,gsw-CH_smoothed,0.04873752201996477
33604077,insideAmbulance,-15dBFS,recapp,gsw-CH_smoothed,0.12286890064667842
33604077,insideAmbulance,-20dBFS,recapp,gsw-CH_smoothed,0.03527336860670194
33604077,insideAmbulance,-25dBFS,recapp,gsw-CH_smoothed,0.026455026455026454
33604077,insideAmbulance,-30dBFS,recapp,gsw-CH_smoothed,0.02704291593180482
33604077,insideAmbulance,-35dBFS,recapp,gsw-CH_smoothed,0.02586713697824809
33604077,insideCrowded,-15dBFS,recapp,gsw-CH_smoothed,0.2915931804820694
33604077,insideCrowded,-20dBFS,recapp,gsw-CH_smoothed,0.06819517930629042
33604077,insideCrowded,-25dBFS,recapp,gsw-CH_smoothed,0.03233392122281011
